ID,Age,Experience,Income,ZIPCode,Family,CCAvg,Education,Mortgage,Securities Account,CD Account,Online,CreditCard,Personal Loan
1560,33,3,147,41016,3,7.62,3,5,0,0,1,0,1
1561,45,18,69,13194,3,6.64,3,120,0,1,0,0,1
1562,48,17,199,42398,2,4.99,1,131,0,0,0,0,0
1563,56,36,59,14789,1,0.97,3,289,1,1,0,0,0
1564,56,29,27,95695,3,7.55,1,188,0,1,0,1,1
1565,51,18,27,74967,4,3.95,2,208,1,0,1,1,0
1566,26,22,123,71134,1,2.63,1,41,0,0,0,0,0
1567,39,15,53,80886,4,9.51,2,77,1,0,0,0,0
1568,57,0,76,34977,4,7.85,2,144,1,1,1,0,1
1569,35,11,193,10129,3,9.64,2,285,0,0,1,1,1
1570,63,23,41,69683,3,2.93,1,170,1,1,0,1,0
1571,61,33,106,55331,2,8.44,3,92,0,1,0,1,1
1572,37,7,59,44626,4,6.27,1,262,1,1,0,1,1
1573,51,17,192,58503,3,9.82,2,22,1,1,0,0,1
1574,51,4,198,37549,2,9.49,3,291,0,1,1,1,1
1575,33,25,105,22342,1,9.74,1,141,1,1,0,0,1
1576,54,29,152,46417,2,9.54,2,147,1,1,1,1,1
1577,24,12,114,86514,2,0.57,2,115,1,0,1,1,0
1578,36,18,32,62249,4,7.54,3,80,1,0,0,1,0
1579,42,28,47,62664,1,3.08,1,24,1,1,1,1,0
1580,44,2,103,18833,4,7.2,3,114,1,0,0,1,1
1581,33,25,81,70658,4,9.82,3,93,0,0,0,0,0
1582,49,39,112,39473,2,0.87,3,184,1,1,0,0,1
1583,25,11,106,10737,2,5.89,3,282,0,0,0,0,1
1584,39,1,43,56647,3,7.48,1,154,1,1,1,1,1
1585,50,10,117,74054,2,2.91,3,173,0,1,0,1,1
1586,51,27,26,11299,3,2.64,2,172,1,0,1,0,0
1587,43,17,185,73281,4,1.07,2,153,0,1,0,1,1
1588,38,12,56,75875,2,1.39,2,13,1,1,1,1,0
1589,59,36,87,42920,1,6.74,3,127,0,0,1,0,0
1590,42,21,189,64836,1,5.3,2,91,0,0,0,1,1
1591,28,11,105,52381,4,0.79,1,270,0,1,0,1,1
1592,41,1,152,94971,4,9.71,3,221,1,0,1,0,1
1593,27,36,197,66298,2,6.73,3,107,1,1,1,1,1
1594,25,6,106,34509,3,5.4,3,27,1,0,1,1,1
1595,23,25,34,52095,2,3.09,1,196,0,0,0,0,0
1596,60,25,142,61524,3,6.75,3,199,1,0,0,0,1
1597,37,23,126,76909,2,3.96,3,153,0,1,0,1,1
1598,56,11,172,82618,1,7.17,2,69,1,0,0,0,1
1599,57,15,108,35532,1,6.98,2,159,0,1,1,1,1
1600,47,22,144,70285,3,1.38,3,102,0,1,1,1,1
1601,46,39,132,28866,2,9.14,1,235,0,1,1,1,1
1602,34,8,156,17593,4,5.13,2,188,1,0,1,1,1
1603,40,31,185,19495,3,4.23,3,108,0,0,1,0,0
1604,37,14,169,17837,1,9.58,2,254,1,1,0,0,1
1605,38,36,126,86708,3,4.66,2,192,0,1,0,0,1
1606,49,12,106,28680,2,7.35,1,70,1,0,1,0,1
1607,30,4,196,65476,4,6.72,3,268,0,0,0,1,1
1608,47,10,87,40346,4,2.07,2,208,0,0,0,0,0
1609,39,9,34,33412,3,9.92,3,175,0,0,0,1,0
1610,51,12,84,98399,2,4.9,1,238,1,1,0,1,0
1611,30,14,73,40804,2,4.25,1,97,0,1,0,1,0
1612,37,6,177,75206,4,9.24,2,88,0,0,1,1,1
1613,49,39,112,20934,1,5.53,1,251,1,1,1,1,1
1614,29,27,39,40723,2,7.2,2,98,1,0,0,0,0
1615,25,31,52,30405,4,8.54,3,153,0,0,1,1,0
1616,51,34,119,28748,4,2.74,2,294,1,0,1,0,0
1617,46,14,96,80766,2,2.11,2,282,1,0,0,1,0
1618,25,35,154,56413,2,1.15,1,295,0,1,0,1,1
1619,42,20,155,32354,3,9.02,3,30,1,1,0,1,1
1620,37,5,175,84490,1,2.4,3,130,0,1,0,1,1
1621,47,0,192,98675,3,3.42,2,215,0,0,1,1,0
1622,52,3,126,27388,3,3.22,3,14,0,1,0,0,1
1623,36,10,139,46523,4,3.39,3,266,1,0,0,1,0
1624,29,25,93,67693,4,6.85,2,285,1,1,1,0,1
1625,39,36,30,45732,1,9.56,2,290,0,0,0,0,0
1626,42,22,50,51646,3,3.63,3,42,0,1,1,0,0
1627,58,28,31,31021,3,4.37,2,167,1,0,1,0,0
1628,31,20,143,62776,4,7.83,1,254,1,1,0,0,1
1629,60,26,97,29116,4,4.61,3,169,0,1,1,1,0
1630,44,38,198,82009,2,9.3,2,258,0,1,0,1,1
1631,24,39,191,98271,3,5.28,3,77,0,1,1,1,1
1632,46,12,115,86620,1,3.8,3,84,1,1,0,1,1
1633,30,22,69,54771,3,9.73,1,148,0,1,0,0,1
1634,33,15,136,38756,4,4.54,1,200,1,1,1,1,1
1635,35,29,36,92604,2,2.7,3,76,0,0,0,1,0
1636,39,3,182,12919,3,2.19,1,249,1,0,1,1,0
1637,30,39,148,33550,1,9.95,2,52,1,0,1,0,1
1638,43,15,176,46524,4,7.65,3,299,0,1,0,0,1
1639,40,30,198,64606,2,4.38,1,292,1,1,1,0,1
1640,52,24,83,78819,3,8.35,3,293,1,0,0,0,0
1641,40,11,151,80227,1,5.69,3,108,0,1,1,0,1
1642,53,25,106,33212,4,3.52,2,87,1,0,0,1,0
1643,60,36,175,50118,1,7.56,2,165,1,1,1,0,1
1644,54,32,35,38602,3,7.59,2,266,0,0,1,1,0
1645,33,27,82,27540,4,5.25,1,92,1,1,1,1,1
1646,47,8,95,45829,3,0.93,1,172,1,1,1,1,0
1647,55,11,104,66309,2,1.23,1,63,0,1,1,0,1
1648,60,4,128,75403,3,7.99,2,125,0,1,0,1,1
1649,63,27,36,81455,2,8.32,3,229,0,1,0,1,1
1650,30,34,187,32277,3,6.94,2,104,1,1,1,0,1
1651,33,4,160,69673,1,8.47,1,208,0,0,0,1,1
1652,44,33,199,27676,1,7.34,1,61,0,0,0,0,1
1653,46,33,77,52844,4,9.02,1,239,0,0,0,0,0
1654,63,12,184,74708,1,1.93,2,60,0,1,1,0,1
1655,39,38,98,19752,1,4.18,1,11,0,0,0,1,0
1656,34,13,80,91548,2,4.91,2,136,0,1,0,1,0
1657,54,10,132,84711,1,3.33,3,194,0,0,1,1,0
1658,37,37,140,50670,2,7.39,2,73,1,0,1,0,1
1659,38,3,53,77603,2,9.17,1,135,1,0,1,1,0
1660,44,32,89,41478,2,4.42,3,42,0,1,1,1,0
1661,50,6,36,36439,3,9.44,1,38,0,1,1,0,1
1662,42,7,39,44747,2,5.41,3,30,1,0,0,1,0
1663,55,36,78,39810,3,5.46,1,141,0,1,0,1,1
1664,32,9,88,28302,2,6.2,2,43,1,0,0,0,0
1665,62,14,180,76236,3,3.05,1,187,0,1,1,0,1
1666,54,37,121,74467,4,4.14,2,1,1,0,0,1,0
1667,55,14,139,44841,4,5.76,2,291,0,1,1,1,1
1668,24,4,164,54713,3,9.45,3,295,1,0,0,0,1
1669,55,28,76,59546,4,6.61,2,23,1,1,0,0,1
1670,55,18,102,13048,1,3.66,2,103,0,1,1,0,1
1671,63,9,148,43290,2,0.6,2,61,1,0,0,1,0
1672,35,11,32,68906,3,9.83,3,152,1,1,0,0,1
1673,52,3,174,86637,4,5.18,1,262,0,1,1,1,1
1674,55,30,25,39778,4,9.42,1,293,1,1,0,0,1
1675,35,17,116,37425,1,5.72,2,242,1,1,0,1,1
1676,48,15,113,93388,2,6.25,2,120,1,1,0,0,1
1677,44,39,129,68176,1,7.26,1,172,1,1,1,0,1
1678,61,35,170,22674,3,3.55,2,102,0,1,1,1,1
1679,24,24,157,72402,4,7.14,1,159,1,1,0,0,1
1680,60,22,70,98731,4,5.5,3,256,1,1,0,0,1
1681,61,11,166,99907,4,6.89,2,201,1,0,1,1,1
1682,48,33,70,43053,1,8.44,2,44,1,1,1,1,1
1683,37,35,106,21957,1,2.25,1,63,0,1,1,0,1
1684,56,36,87,82644,2,6.33,1,195,1,0,0,0,0
1685,64,2,103,63616,3,1.0,3,69,0,1,0,1,1
1686,62,8,61,27829,2,1.47,2,180,0,1,1,1,0
1687,33,17,76,15837,2,6.91,1,246,1,1,1,1,1
1688,25,34,185,74141,4,1.17,3,157,0,1,0,1,1
1689,28,33,81,25032,1,6.16,1,185,1,0,1,0,0
1690,31,13,26,36352,3,2.59,1,230,1,1,0,0,0
1691,28,3,131,40215,2,3.39,3,72,1,1,1,0,1
1692,31,28,197,66319,3,1.73,3,54,0,0,1,1,0
1693,61,14,199,84642,4,2.86,3,242,0,0,0,1,0
1694,53,27,45,51247,2,8.3,3,214,1,0,1,0,0
1695,54,15,173,53048,1,6.57,3,14,0,1,1,1,1
1696,63,11,38,85532,2,9.52,3,146,0,0,0,1,0
1697,34,4,28,76714,4,0.96,2,143,0,1,0,0,0
1698,30,33,80,45319,2,8.03,3,24,0,0,0,0,0
1699,30,0,39,26025,4,7.14,2,98,1,0,0,1,0
1700,50,38,125,19780,2,2.98,1,178,1,1,0,0,1
1701,42,31,69,32706,3,7.43,1,173,1,0,1,0,0
1702,29,25,100,52916,1,7.31,3,262,0,1,1,1,1
1703,33,16,169,85503,4,4.86,1,289,1,0,0,1,0
1704,42,26,160,40856,3,7.04,3,57,1,0,0,1,1
1705,38,23,159,19179,4,4.72,3,278,1,1,1,1,1
1706,26,34,29,48623,2,3.69,2,144,0,1,0,0,0
1707,28,38,84,27587,4,4.93,1,121,0,0,0,1,0
1708,44,25,177,33733,4,9.0,3,26,0,1,0,1,1
1709,48,37,27,98306,1,4.15,1,65,1,0,1,0,0
1710,25,22,168,13975,3,4.34,2,100,1,1,0,0,1
1711,63,21,41,88455,2,6.28,1,93,1,0,1,0,0
1712,64,3,37,85138,1,7.65,2,66,0,1,1,1,1
1713,36,8,195,55463,4,7.48,2,249,1,0,0,1,1
1714,33,3,191,52154,1,0.69,2,141,0,0,0,0,0
1715,40,6,28,85676,4,7.03,3,266,0,0,0,1,0
1716,34,22,73,96706,2,4.78,3,39,0,0,1,0,0
1717,45,1,45,38830,4,5.48,1,214,1,1,0,1,1
1718,34,23,113,82126,1,5.84,3,130,0,1,1,0,1
1719,35,39,119,56745,1,7.45,3,0,1,1,1,0,1
1720,47,30,45,40609,4,8.4,1,8,0,0,1,0,0
1721,41,30,53,27401,3,6.64,2,143,1,0,0,0,0
1722,58,39,27,37729,1,5.86,2,137,0,0,1,0,0
1723,30,33,157,55167,3,4.05,1,296,1,1,1,0,1
1724,51,23,67,67391,3,1.81,3,178,1,1,0,1,0
1725,54,25,126,68171,3,9.61,1,277,0,1,0,1,1
1726,40,15,73,98096,3,4.89,1,143,1,1,0,0,0
1727,28,12,187,16647,1,5.88,3,189,1,0,1,1,1
1728,40,14,138,31106,1,7.64,1,269,0,0,1,1,1
1729,41,26,162,16015,3,1.15,3,186,0,0,0,1,0
1730,44,3,100,31506,1,8.62,3,153,1,0,1,1,0
1731,59,15,165,34067,3,8.07,1,171,0,1,1,0,1
1732,54,29,115,12056,3,7.86,2,246,1,0,0,1,1
1733,63,29,121,39328,3,0.71,3,10,0,1,1,1,1
1734,25,35,170,87712,4,5.5,2,46,0,1,1,1,1
1735,50,2,81,62832,2,1.02,3,265,0,0,0,0,0
1736,32,21,65,52771,1,5.73,2,110,1,1,0,0,1
1737,57,21,106,96805,1,7.33,1,278,0,1,1,1,1
1738,51,11,118,56515,3,1.66,3,291,1,0,1,1,0
1739,37,20,58,74538,4,7.1,1,251,1,1,0,1,1
1740,55,3,162,78650,4,4.77,1,75,0,0,0,1,0
1741,29,30,72,88978,1,8.21,1,174,0,1,0,1,1
1742,34,30,99,50151,3,5.57,3,108,0,1,0,0,1
1743,52,22,35,11629,1,3.69,1,13,0,1,0,0,0
1744,43,19,123,93463,3,3.65,1,180,0,1,0,1,1
1745,53,14,89,99432,3,9.03,3,271,1,1,0,1,1
1746,46,22,160,38155,2,4.8,1,42,0,0,0,1,0
1747,42,27,127,28288,3,4.35,3,101,1,1,1,0,1
1748,59,15,66,60588,2,0.88,1,112,1,1,0,0,0
1749,26,36,28,96951,1,3.96,2,192,0,1,0,1,0
1750,50,20,53,46085,1,8.57,1,8,0,1,0,0,1
1751,42,14,176,21251,4,7.73,2,148,1,0,1,1,1
1752,46,16,184,35574,2,2.6,3,223,1,1,1,0,1
1753,54,36,190,19623,1,4.42,2,109,0,1,0,0,1
1754,63,12,105,96472,2,2.37,3,83,1,1,0,0,1
1755,58,18,134,64715,1,9.57,1,42,1,0,1,0,1
1756,56,29,83,16123,2,6.18,2,65,1,1,0,0,1
1757,58,17,171,13061,2,7.67,1,108,0,1,1,0,1
1758,24,13,53,49095,3,7.28,2,101,1,1,0,1,1
1759,37,35,195,69618,1,8.8,3,134,1,0,0,1,1
1760,56,35,31,38451,4,9.52,3,85,1,1,1,1,1
1761,58,19,170,91897,3,0.81,3,83,0,1,1,1,1
1762,28,18,116,91443,4,9.77,3,226,0,1,1,1,1
1763,61,6,140,44814,2,8.77,1,259,1,0,1,1,1
1764,64,3,160,95141,3,4.14,1,19,1,1,1,1,1
1765,34,33,106,86868,2,8.45,1,34,1,1,1,1,1
1766,25,1,121,47832,1,7.5,1,242,0,1,1,1,1
1767,40,4,115,19445,1,8.03,1,269,0,1,1,0,1
1768,62,9,192,43490,4,2.6,3,222,1,0,1,1,0
1769,43,31,133,39767,1,6.66,1,157,1,0,0,1,1
1770,37,12,66,56057,4,0.75,1,284,1,0,0,0,0
1771,55,38,77,90746,2,8.56,1,35,1,1,0,1,1
1772,57,4,152,99695,3,9.53,3,297,1,0,0,1,1
1773,48,9,140,83100,1,6.79,3,28,1,1,0,0,1
1774,30,9,137,51043,2,5.37,3,254,1,1,1,0,1
1775,58,37,24,96755,3,7.39,3,141,0,1,0,0,1
1776,52,26,115,37946,2,3.6,1,133,0,0,0,1,0
1777,45,20,40,46587,4,6.45,1,143,0,0,0,1,0
1778,64,7,171,13364,2,7.33,2,296,1,1,1,1,1
1779,36,0,147,79854,4,1.86,1,244,0,1,1,1,1
1780,36,27,143,66088,4,1.83,3,253,1,0,1,1,0
1781,24,38,165,87015,1,7.3,3,4,0,0,0,1,1
1782,59,13,40,17398,4,4.6,1,265,0,1,0,1,0
1783,27,20,73,12452,4,8.95,2,238,0,0,0,1,0
1784,60,29,157,97208,2,3.46,3,249,0,1,0,1,1
1785,63,20,171,43193,4,0.9,2,290,0,0,0,1,0
1786,36,8,123,89401,4,6.67,3,30,1,0,0,0,1
1787,61,16,130,35345,2,7.0,3,119,1,0,1,1,1
1788,47,4,135,95895,3,5.76,1,78,0,1,1,0,1
1789,42,30,76,84335,1,6.99,3,8,1,1,1,1,1
1790,24,39,147,69196,2,5.48,2,43,0,1,1,0,1
1791,61,37,170,33053,4,7.08,2,221,0,1,0,1,1
1792,28,18,169,93220,2,0.92,1,143,0,0,0,1,0
1793,39,35,181,15015,3,4.0,3,119,1,1,0,0,1
1794,47,32,139,18657,2,2.5,2,52,0,0,0,0,0
1795,50,12,89,61116,2,1.44,1,64,0,1,0,0,0
1796,24,13,175,31951,2,2.72,2,175,1,1,0,0,1
1797,57,32,114,36521,2,2.32,1,69,0,1,0,0,1
1798,59,28,118,64431,4,9.74,2,120,1,0,0,0,1
1799,27,35,186,20731,2,3.22,3,202,1,0,1,1,0
1800,23,9,61,28744,3,2.69,2,288,1,0,0,1,0
1801,62,30,170,73094,2,8.43,2,179,1,1,1,0,1
1802,34,5,89,28423,2,4.48,1,80,1,1,0,1,0
1803,58,0,21,27568,4,4.5,1,54,1,0,0,1,0
1804,45,6,171,57411,4,4.71,1,178,1,0,1,0,0
1805,53,26,164,13934,2,4.46,2,97,1,0,0,1,0
1806,33,20,128,86945,4,3.6,1,109,1,0,0,1,0
1807,32,27,84,18172,4,3.22,3,152,1,1,1,0,0
1808,25,15,89,37358,2,8.88,1,124,1,1,0,0,1
1809,36,22,88,76313,4,2.04,1,90,1,1,1,1,0
1810,38,19,140,29763,1,2.22,3,293,1,1,0,1,1
1811,32,37,128,58673,1,5.93,1,36,1,1,0,0,1
1812,51,24,79,95997,1,3.76,1,4,1,0,1,0,0
1813,32,27,197,77975,4,4.5,2,149,1,0,0,1,0
1814,34,4,112,17804,1,8.16,2,171,1,1,1,1,1
1815,52,20,31,57594,3,9.08,1,261,0,0,0,0,0
1816,63,17,122,88748,1,8.01,3,26,0,1,0,0,1
1817,23,5,194,97189,3,2.73,1,54,1,1,1,1,1
1818,27,28,131,97507,4,9.81,1,248,1,0,0,0,1
1819,42,18,84,77525,1,3.95,1,272,0,0,1,0,0
1820,30,32,174,83404,3,2.11,2,258,0,1,0,1,1
1821,34,0,67,34604,4,5.25,3,265,1,1,1,0,1
1822,23,2,107,32135,1,7.39,3,190,1,0,1,0,1
1823,42,20,81,47918,2,1.29,3,62,0,0,1,0,0
1824,50,34,63,60849,1,6.53,2,103,1,1,1,0,1
1825,59,39,166,40847,1,8.65,2,287,0,0,0,0,1
1826,59,2,155,53774,1,2.99,1,258,1,1,1,0,1
1827,34,24,74,70709,2,7.08,2,160,0,1,0,1,1
1828,59,37,127,20680,3,4.3,1,170,1,0,0,0,0
1829,50,19,66,65037,3,4.43,2,108,1,0,0,0,0
1830,37,33,21,68914,2,3.17,1,139,0,1,1,1,0
1831,28,20,132,36309,1,6.43,2,92,1,0,1,1,1
1832,42,22,186,20349,1,3.93,3,102,0,0,0,1,0
1833,36,5,192,85079,1,8.39,1,225,0,0,0,0,1
1834,24,12,179,70820,3,9.65,2,159,0,0,0,1,1
1835,31,22,185,84996,3,9.38,2,194,1,0,1,1,1
1836,59,8,30,44553,2,2.05,1,144,0,1,1,1,0
1837,42,16,157,38525,4,0.63,2,241,1,0,1,0,0
1838,48,1,131,15948,2,4.67,3,131,0,0,0,1,0
1839,51,18,109,24498,3,7.42,1,92,0,0,1,0,1
1840,23,18,74,28991,1,9.79,1,272,0,1,1,0,1
1841,57,6,167,69790,1,7.94,1,191,0,1,1,1,1
1842,28,19,36,17660,1,6.02,1,21,1,1,1,0,1
1843,59,8,87,36245,1,0.75,1,193,1,0,0,0,0
1844,27,16,152,10238,4,8.34,3,169,1,1,0,0,1
1845,55,26,170,29920,2,2.18,1,10,1,0,0,0,0
1846,36,1,193,56659,2,1.03,3,180,1,0,0,0,0
1847,34,35,71,84874,3,8.58,3,231,1,1,1,1,1
1848,64,18,157,52517,2,5.88,3,28,0,1,0,0,1
1849,42,16,193,85885,4,1.72,1,19,1,1,0,0,1
1850,46,4,175,56350,4,4.17,3,4,1,1,0,0,1
1851,56,38,116,87179,4,1.31,1,33,1,0,0,0,0
1852,47,17,190,38274,1,6.56,3,139,1,1,0,1,1
1853,51,6,173,55013,3,3.18,1,27,1,0,1,1,0
1854,61,16,67,49913,4,8.73,2,97,1,1,0,0,1
1855,53,38,48,55819,2,3.9,2,261,0,1,1,0,0
1856,45,35,46,92168,2,5.2,3,245,0,1,1,1,1
1857,60,39,165,87857,2,1.1,2,18,1,0,1,0,0
1858,42,3,123,74910,4,3.12,3,11,0,1,0,0,1
1859,45,37,79,33485,4,6.93,3,24,1,0,0,1,0
1860,38,24,125,12860,2,7.49,3,12,0,0,1,1,1
1861,64,4,88,59875,4,2.81,2,75,1,0,0,0,0
1862,30,29,133,24919,2,5.29,3,258,0,0,1,1,1
1863,43,11,40,83947,1,8.27,2,23,0,0,1,0,0
1864,23,3,171,19586,4,4.11,2,7,1,0,0,0,0
1865,30,23,121,61986,1,1.77,1,227,1,0,0,0,0
1866,51,28,150,99848,1,4.6,2,122,0,0,1,0,0
1867,54,8,114,33055,4,6.21,1,89,1,0,0,1,1
1868,60,3,124,44890,2,0.57,3,223,1,1,1,1,1
1869,27,23,144,73081,3,3.81,3,223,1,1,1,1,1
1870,44,13,21,38807,1,6.27,1,256,1,1,0,0,1
1871,56,4,85,95920,4,9.54,3,2,1,0,1,1,0
1872,23,17,132,57177,1,4.38,1,270,1,0,0,0,0
1873,48,18,189,78625,2,2.05,1,147,0,1,0,1,1
1874,32,11,181,24242,4,5.58,3,188,1,1,1,0,1
1875,52,17,61,66317,3,3.21,1,186,1,0,0,0,0
1876,40,16,39,49978,4,2.54,1,187,0,1,1,1,0
1877,39,29,116,26433,1,6.11,1,123,0,0,0,0,1
1878,48,23,87,43282,4,9.2,3,36,0,1,1,0,1
1879,30,10,192,86519,4,8.43,3,148,1,0,1,1,1
1880,62,34,94,53578,1,2.23,3,105,0,0,1,1,0
1881,34,22,144,80207,3,7.78,3,102,0,0,0,0,1
1882,49,16,189,34133,2,2.68,3,231,0,0,1,0,0
1883,30,0,66,60317,4,3.26,2,145,0,1,1,0,0
1884,47,14,24,75950,3,9.24,2,16,0,0,1,0,0
1885,26,31,68,69612,2,9.15,1,158,0,0,0,1,0
1886,55,8,143,74873,1,2.1,2,281,0,1,1,1,1
1887,23,14,56,96778,3,1.11,3,277,0,1,1,0,0
1888,41,27,181,72002,3,3.28,3,124,1,1,1,0,1
1889,53,23,165,62508,4,6.03,3,172,1,0,0,0,1
1890,38,34,38,48379,1,8.83,1,162,0,0,1,0,0
1891,36,21,59,25231,4,1.63,1,202,1,1,0,1,0
1892,27,26,36,97385,1,4.44,1,154,1,1,0,1,0
1893,63,18,118,51163,2,3.08,1,260,1,1,0,1,1
1894,48,11,112,41676,4,0.64,1,185,0,0,0,1,0
1895,50,19,61,97592,1,7.99,1,56,0,1,0,0,1
1896,24,0,142,95483,1,8.23,2,216,1,1,1,0,1
1897,28,20,126,65535,3,2.6,3,207,0,0,1,0,0
1898,31,0,91,56110,4,1.94,2,201,1,0,0,1,0
1899,55,9,84,56978,4,1.87,1,73,0,0,0,1,0
1900,63,31,128,82369,2,4.91,3,84,1,1,1,1,1
1901,47,38,72,14752,1,2.84,3,119,0,0,1,1,0
1902,35,21,154,34507,3,5.36,3,13,0,0,1,0,1
1903,31,17,152,95705,1,4.16,2,128,1,1,0,0,1
1904,35,31,43,51495,1,2.5,3,281,1,0,1,1,0
1905,53,26,47,70886,1,7.64,1,48,1,1,1,1,1
1906,63,27,81,80559,4,1.93,1,241,1,1,0,0,0
1907,33,17,36,10982,1,8.09,2,52,0,0,0,0,0
1908,26,38,39,89841,2,5.83,2,264,0,1,1,0,1
1909,56,28,22,26146,3,8.4,1,68,1,1,1,0,1
1910,60,17,184,64843,3,0.55,2,39,1,1,0,0,1
1911,26,7,162,86737,1,7.62,3,183,0,0,1,1,1
1912,60,30,70,92446,3,0.99,2,132,0,1,1,0,0
1913,41,33,195,98567,1,9.53,3,55,0,1,1,0,1
1914,28,6,155,33636,4,7.18,3,254,0,0,1,1,1
1915,56,35,160,92850,3,3.54,3,4,1,0,1,0,0
1916,40,17,195,37332,4,3.54,3,68,1,1,0,0,1
1917,35,37,22,61434,4,8.68,3,51,0,1,1,1,1
1918,63,8,92,93866,2,9.08,1,97,0,0,1,1,0
1919,45,8,178,71271,2,8.97,1,160,1,1,0,1,1
1920,41,7,124,72726,3,8.18,1,270,1,0,1,1,1
1921,33,34,137,90901,1,8.28,3,64,0,0,1,1,1
1922,23,17,173,20108,1,5.94,2,242,1,0,0,1,1
1923,46,4,53,78896,1,0.77,2,261,1,1,0,0,0
1924,29,13,156,52553,1,1.32,3,211,0,0,1,0,0
1925,47,27,81,50880,2,6.67,2,153,1,0,0,0,0
1926,43,29,139,62077,1,4.31,3,233,0,0,1,0,0
1927,37,3,134,13625,1,5.89,2,139,0,1,1,1,1
1928,23,38,32,48237,4,2.7,3,114,0,1,0,1,0
1929,34,19,88,11223,1,6.67,2,129,1,0,0,1,0
1930,29,24,188,69303,1,2.81,2,177,1,0,1,0,0
1931,37,27,96,75197,2,4.88,1,94,1,1,1,1,0
1932,43,11,20,84693,3,5.05,2,100,0,1,1,0,1
1933,41,1,108,47760,4,2.19,2,195,1,1,0,1,1
1934,51,13,66,89182,4,8.82,3,289,1,0,0,0,0
1935,47,21,23,67966,3,5.5,2,207,0,1,1,1,1
1936,55,30,199,39024,4,8.73,2,94,1,0,1,1,1
1937,54,22,29,80323,1,2.99,2,102,1,0,1,0,0
1938,57,19,47,33202,1,2.14,2,7,0,1,1,1,0
1939,60,37,140,61524,3,0.67,2,135,1,0,1,1,0
1940,48,3,145,53908,2,1.39,1,97,1,0,1,0,0
1941,33,14,153,46067,2,1.9,2,260,1,1,1,0,1
1942,57,23,174,19360,4,1.25,3,146,1,0,1,1,0
1943,30,24,159,22941,2,9.02,3,184,1,0,1,1,1
1944,36,0,81,25993,2,9.16,2,231,1,1,0,1,1
1945,32,6,199,24620,2,9.4,2,100,0,0,0,1,1
1946,24,30,195,30193,2,9.62,2,146,0,1,1,1,1
1947,31,11,86,61559,2,5.17,1,204,0,1,1,1,1
1948,25,4,193,31248,2,5.54,3,45,1,0,0,0,1
1949,43,37,93,55852,2,1.74,1,103,0,0,0,1,0
1950,48,11,114,15027,4,1.8,1,221,0,1,0,0,1
1951,30,38,162,73410,1,7.84,2,117,0,1,0,0,1
1952,24,17,55,14260,2,8.63,2,4,1,0,1,1,0
1953,28,1,161,47596,1,7.95,3,210,0,0,1,0,1
1954,50,9,131,19012,3,8.43,2,54,1,0,0,1,1
1955,51,14,150,35823,1,3.13,3,18,0,1,1,0,1
1956,48,29,132,83851,3,4.93,1,87,0,0,1,1,0
1957,47,16,129,57027,4,4.86,3,246,0,0,1,0,0
1958,34,3,133,88167,1,9.96,3,116,0,0,0,1,1
1959,27,6,86,93794,3,9.52,3,169,1,0,0,0,0
1960,56,30,145,35099,1,6.19,1,149,0,1,1,0,1
1961,59,38,105,46992,4,1.81,1,294,0,1,0,0,1
1962,37,33,38,20977,1,2.96,2,207,0,0,0,0,0
1963,58,5,88,66234,3,3.96,2,282,1,0,0,0,0
1964,37,37,29,57376,2,8.8,3,173,0,1,1,0,1
1965,45,33,180,43978,2,2.12,3,126,0,0,1,1,0
1966,28,14,160,19218,2,2.59,1,155,1,1,1,1,1
1967,43,13,147,31788,4,3.82,1,179,1,1,0,0,1
1968,45,5,118,30501,2,9.31,1,86,0,1,0,0,1
1969,38,36,198,87989,4,5.29,3,266,0,1,1,0,1
1970,37,31,51,25210,2,6.64,3,81,0,0,0,1,0
1971,47,2,131,84225,4,4.18,1,63,0,1,0,0,1
1972,58,2,43,55489,4,2.29,3,118,1,0,0,0,0
1973,33,21,54,73721,1,2.62,1,162,0,0,0,0,0
1974,37,21,102,52653,2,8.13,2,292,0,1,1,1,1
1975,26,9,89,96678,1,8.99,1,177,0,1,1,0,1
1976,43,2,187,50950,3,5.18,3,29,1,1,0,1,1
1977,35,11,128,18916,2,3.89,3,160,1,0,1,0,0
1978,44,28,191,75911,2,8.17,3,2,0,1,1,0,1
1979,41,16,118,41449,2,6.89,3,23,1,1,1,1,1
1980,56,6,52,99333,2,0.89,1,58,0,1,0,0,0
1981,36,12,75,30782,1,3.83,1,236,0,0,1,0,0
1982,26,1,183,30243,1,6.98,2,239,1,1,0,0,1
1983,49,3,166,39379,4,5.95,1,159,1,1,1,1,1
1984,51,9,190,47780,1,9.79,2,59,1,1,1,1,1
1985,50,38,31,40740,4,8.73,1,239,0,0,1,0,0
1986,57,23,30,29984,3,1.07,1,58,1,1,1,0,0
1987,30,16,89,10050,1,7.39,3,52,0,0,0,1,0
1988,38,5,159,16590,4,3.7,2,63,1,0,1,1,0
1989,64,18,60,50205,2,6.98,3,120,0,0,1,0,0
1990,58,4,172,25162,3,6.36,3,118,0,0,1,0,1
1991,52,31,125,59746,4,5.28,1,285,0,0,1,0,1
1992,40,9,22,23105,3,8.6,1,17,1,1,1,1,1
1993,24,8,22,47499,2,7.23,2,4,1,1,0,1,1
1994,35,26,103,46641,2,8.95,2,159,1,0,0,1,1
